GeneID	Iso	ENSID	Symbol	Des
92483	859.1	ENSG00000171989	LDHAL6B	lactate dehydrogenase A like 6B [Source:HGNC Symbol;Acc:HGNC:21481]
6311	860.1	ENSG00000204842	ATXN2	ataxin 2 [Source:HGNC Symbol;Acc:HGNC:10555]
9650	861.1	ENSG00000066855	MTFR1	mitochondrial fission regulator 1 [Source:HGNC Symbol;Acc:HGNC:29510]
23576	862.1	ENSG00000153904	DDAH1	dimethylarginine dimethylaminohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:2715]
23786	863.1	ENSG00000099968	BCL2L13	BCL2 like 13 [Source:HGNC Symbol;Acc:HGNC:17164]
54931	864.1	ENSG00000174173	TRMT10C	"tRNA methyltransferase 10C, mitochondrial RNase P subunit [Source:HGNC Symbol;Acc:HGNC:26022]"
11332	865.1	ENSG00000097021	ACOT7	acyl-CoA thioesterase 7 [Source:HGNC Symbol;Acc:HGNC:24157]
51106	866.1	ENSG00000029639	TFB1M	"transcription factor B1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17037]"
381	867.1	ENSG00000004059	ARF5	ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658]
55013	868.1	ENSG00000005059	MCUB	mitochondrial calcium uniporter dominant negative beta subunit [Source:HGNC Symbol;Acc:HGNC:26076]
56652	869.1	ENSG00000107815	TWNK	twinkle mtDNA helicase [Source:HGNC Symbol;Acc:HGNC:1160]
27249	870.1	ENSG00000168288	MMADHC	"methylmalonic aciduria and homocystinuria, cblD type [Source:HGNC Symbol;Acc:HGNC:25221]"
221120	871.1	ENSG00000166199	ALKBH3	"alkB homolog 3, alpha-ketoglutaratedependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:30141]"
29920	872.1	ENSG00000143811	PYCR2	pyrroline-5-carboxylate reductase 2 [Source:HGNC Symbol;Acc:HGNC:30262]
6222	873.1	ENSG00000231500	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]
100131187	874.1	ENSG00000215845	TSTD1	thiosulfate sulfurtransferase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:35410]
51109	875.1	ENSG00000072042	RDH11	retinol dehydrogenase 11 (all-trans/9-cis/11-cis) [Source:HGNC Symbol;Acc:HGNC:17964]
27129	876.1	ENSG00000173641	HSPB7	heat shock protein family B (small) member 7 [Source:HGNC Symbol;Acc:HGNC:5249]
57149	877.1	ENSG00000102897	LYRM1	LYR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:25074]
114876	878.1	ENSG00000141447	OSBPL1A	oxysterol binding protein like 1A [Source:HGNC Symbol;Acc:HGNC:16398]
9401	879.1	ENSG00000160957	RECQL4	RecQ like helicase 4 [Source:HGNC Symbol;Acc:HGNC:9949]
100131801	880.1	ENSG00000229833	PET100	PET100 homolog [Source:HGNC Symbol;Acc:HGNC:40038]
3098	881.1	ENSG00000156515	HK1	hexokinase 1 [Source:HGNC Symbol;Acc:HGNC:4922]
54332	882.1	ENSG00000104381	GDAP1	ganglioside induced differentiation associated protein 1 [Source:HGNC Symbol;Acc:HGNC:15968]
219402	883.1	ENSG00000122033	MTIF3	mitochondrial translational initiation factor 3 [Source:HGNC Symbol;Acc:HGNC:29788]
7374	884.1	ENSG00000076248	UNG	uracil DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:12572]
10249	885.1	ENSG00000149124	GLYAT	glycine-N-acyltransferase [Source:HGNC Symbol;Acc:HGNC:13734]
6470	886.1	ENSG00000176974	SHMT1	serine hydroxymethyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10850]
79763	887.1	ENSG00000063241	ISOC2	isochorismatase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26278]
5805	888.1	ENSG00000150787	PTS	6-pyruvoyltetrahydropterin synthase [Source:HGNC Symbol;Acc:HGNC:9689]
23398	889.1	ENSG00000113593	PPWD1	peptidylprolyl isomerase domain and WD repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:28954]
516	890.1	ENSG00000159199	ATP5G1	"ATP synthase, H+ transporting, mitochondrial Fo complex subunit C1 (subunit 9) [Source:HGNC Symbol;Acc:HGNC:841]"
162515	891.1	ENSG00000174326	SLC16A11	solute carrier family 16 member 11 [Source:HGNC Symbol;Acc:HGNC:23093]
5860	892.1	ENSG00000151552	QDPR	quinoid dihydropteridine reductase [Source:HGNC Symbol;Acc:HGNC:9752]
9194	893.1	ENSG00000118596	SLC16A7	solute carrier family 16 member 7 [Source:HGNC Symbol;Acc:HGNC:10928]
23457	894.1	ENSG00000150967	ABCB9	ATP binding cassette subfamily B member 9 [Source:HGNC Symbol;Acc:HGNC:50]
79934	895.1	ENSG00000123815	COQ8B	coenzyme Q8B [Source:HGNC Symbol;Acc:HGNC:19041]
85865	896.1	ENSG00000105793	GTPBP10	GTP binding protein 10 [Source:HGNC Symbol;Acc:HGNC:25106]
6897	897.1	ENSG00000113407	TARS	threonyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:11572]
706	898.1	ENSG00000100300	TSPO	translocator protein [Source:HGNC Symbol;Acc:HGNC:1158]
2495	899.1	ENSG00000167996	FTH1	ferritin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:3976]
55621	900.1	ENSG00000104907	TRMT1	tRNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:25980]
5687	901.1	ENSG00000100902	PSMA6	proteasome subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:9535]
90956	902.1	ENSG00000133597	ADCK2	aarF domain containing kinase 2 [Source:HGNC Symbol;Acc:HGNC:19039]
8310	903.1	ENSG00000087008	ACOX3	"acyl-CoA oxidase 3, pristanoyl [Source:HGNC Symbol;Acc:HGNC:121]"
11021	904.1	ENSG00000111737	RAB35	"RAB35, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9774]"
100130890	905.1	ENSG00000228439	TSTD3	thiosulfate sulfurtransferase (rhodanese)-like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:40910]
92259	906.1	ENSG00000134056	MRPS36	mitochondrial ribosomal protein S36 [Source:HGNC Symbol;Acc:HGNC:16631]
57546	907.1	ENSG00000172840	PDP2	pyruvate dehyrogenase phosphatase catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:30263]
55326	908.1	ENSG00000155189	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:20886]
84331	909.1	ENSG00000172366	MCRIP2	MAPK regulated corepressor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:14142]
7351	910.1	ENSG00000175567	UCP2	uncoupling protein 2 [Source:HGNC Symbol;Acc:HGNC:12518]
51312	911.1	ENSG00000147454	SLC25A37	solute carrier family 25 member 37 [Source:HGNC Symbol;Acc:HGNC:29786]
81894	912.1	ENSG00000155287	SLC25A28	solute carrier family 25 member 28 [Source:HGNC Symbol;Acc:HGNC:23472]
153328	913.1	ENSG00000145832	SLC25A48	solute carrier family 25 member 48 [Source:HGNC Symbol;Acc:HGNC:30451]
203427	914.1	ENSG00000077713	SLC25A43	solute carrier family 25 member 43 [Source:HGNC Symbol;Acc:HGNC:30557]
283600	915.1	ENSG00000140107	SLC25A47	solute carrier family 25 member 47 [Source:HGNC Symbol;Acc:HGNC:20115]
284427	916.1	ENSG00000181240	SLC25A41	solute carrier family 25 member 41 [Source:HGNC Symbol;Acc:HGNC:28533]
284723	917.1	ENSG00000162461	SLC25A34	solute carrier family 25 member 34 [Source:HGNC Symbol;Acc:HGNC:27653]
11252	918.1	ENSG00000100266	PACSIN2	protein kinase C and casein kinase substrate in neurons 2 [Source:HGNC Symbol;Acc:HGNC:8571]
48	919.1	ENSG00000122729	ACO1	aconitase 1 [Source:HGNC Symbol;Acc:HGNC:117]
4292	920.1	ENSG00000076242	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:HGNC:7127]
4522	921.1	ENSG00000100714	MTHFD1	"methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7432]"
60678	922.1	ENSG00000132394	EEFSEC	"eukaryotic elongation factor, selenocysteine-tRNA specific [Source:HGNC Symbol;Acc:HGNC:24614]"
2053	923.1	ENSG00000120915	EPHX2	epoxide hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3402]
1718	924.1	ENSG00000116133	DHCR24	24-dehydrocholesterol reductase [Source:HGNC Symbol;Acc:HGNC:2859]
11164	925.1	ENSG00000165609	NUDT5	nudix hydrolase 5 [Source:HGNC Symbol;Acc:HGNC:8052]
10367	926.1	ENSG00000107745	MICU1	mitochondrial calcium uptake 1 [Source:HGNC Symbol;Acc:HGNC:1530]
6647	927.1	ENSG00000142168	SOD1	superoxide dismutase 1 [Source:HGNC Symbol;Acc:HGNC:11179]
253190	928.1	ENSG00000183569	SERHL2	serine hydrolase like 2 [Source:HGNC Symbol;Acc:HGNC:29446]
124997	929.1	ENSG00000167716	WDR81	WD repeat domain 81 [Source:HGNC Symbol;Acc:HGNC:26600]
25915	930.1	ENSG00000178057	NDUFAF3	NADH:ubiquinone oxidoreductase complex assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:29918]
388962	931.1	ENSG00000163170	BOLA3	bolA family member 3 [Source:HGNC Symbol;Acc:HGNC:24415]
132299	932.1	ENSG00000145247	OCIAD2	OCIA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28685]
55316	933.1	ENSG00000136444	RSAD1	radical S-adenosyl methionine domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25634]
57552	934.1	ENSG00000144959	NCEH1	neutral cholesterol ester hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:29260]
84303	935.1	ENSG00000159685	CHCHD6	coiled-coil-helix-coiled-coil-helix domain containing 6 [Source:HGNC Symbol;Acc:HGNC:28184]
7167	936.1	ENSG00000111669	TPI1	triosephosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:12009]
22868	937.1	ENSG00000118246	FASTKD2	FAST kinase domains 2 [Source:HGNC Symbol;Acc:HGNC:29160]
8799	938.1	ENSG00000131779	PEX11B	peroxisomal biogenesis factor 11 beta [Source:HGNC Symbol;Acc:HGNC:8853]
25880	939.1	ENSG00000184857	TMEM186	transmembrane protein 186 [Source:HGNC Symbol;Acc:HGNC:24530]
84033	940.1	ENSG00000154358	OBSCN	"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF [Source:HGNC Symbol;Acc:HGNC:15719]"
1528	941.1	ENSG00000166347	CYB5A	cytochrome b5 type A [Source:HGNC Symbol;Acc:HGNC:2570]
80119	942.1	ENSG00000140451	PIF1	PIF1 5'-to-3' DNA helicase [Source:HGNC Symbol;Acc:HGNC:26220]
2168	943.1	ENSG00000163586	FABP1	fatty acid binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3555]
215	944.1	ENSG00000101986	ABCD1	ATP binding cassette subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:61]
2597	945.1	ENSG00000111640	GAPDH	glyceraldehyde-3-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4141]
11212	946.1	ENSG00000147471	PLPBP	pyridoxal phosphate binding protein [Source:HGNC Symbol;Acc:HGNC:9457]
9399	947.1	ENSG00000067221	STOML1	stomatin like 1 [Source:HGNC Symbol;Acc:HGNC:14560]
1622	948.1	ENSG00000155368	DBI	"diazepam binding inhibitor, acyl-CoA binding protein [Source:HGNC Symbol;Acc:HGNC:2690]"
5297	949.1	ENSG00000241973	PI4KA	phosphatidylinositol 4-kinase alpha [Source:HGNC Symbol;Acc:HGNC:8983]
87178	950.1	ENSG00000138035	PNPT1	polyribonucleotide nucleotidyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23166]
51643	951.1	ENSG00000155957	TMBIM4	transmembrane BAX inhibitor motif containing 4 [Source:HGNC Symbol;Acc:HGNC:24257]
116447	952.1	ENSG00000184428	TOP1MT	"topoisomerase (DNA) I, mitochondrial [Source:HGNC Symbol;Acc:HGNC:29787]"
123207	953.1	ENSG00000169609	C15ORF40	chromosome 15 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:28443]
246243	954.1	ENSG00000171865	RNASEH1	ribonuclease H1 [Source:HGNC Symbol;Acc:HGNC:18466]
10350	955.1	ENSG00000154258	ABCA9	ATP binding cassette subfamily A member 9 [Source:HGNC Symbol;Acc:HGNC:39]
6342	956.1	ENSG00000116171	SCP2	sterol carrier protein 2 [Source:HGNC Symbol;Acc:HGNC:10606]
51559	957.1	ENSG00000111696	NT5DC3	5'-nucleotidase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30826]
5775	958.1	ENSG00000088179	PTPN4	"protein tyrosine phosphatase, non-receptor type 4 [Source:HGNC Symbol;Acc:HGNC:9656]"
100272147	959.1	ENSG00000182712	CMC4	C-X9-C motif containing 4 [Source:HGNC Symbol;Acc:HGNC:35428]
51	960.1	ENSG00000161533	ACOX1	acyl-CoA oxidase 1 [Source:HGNC Symbol;Acc:HGNC:119]
3945	961.1	ENSG00000111716	LDHB	lactate dehydrogenase B [Source:HGNC Symbol;Acc:HGNC:6541]
54059	962.1	ENSG00000182362	YBEY	ybeY metallopeptidase (putative) [Source:HGNC Symbol;Acc:HGNC:1299]
3094	963.1	ENSG00000169567	HINT1	histidine triad nucleotide binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4912]
5313	964.1	ENSG00000143627	PKLR	"pyruvate kinase, liver and RBC [Source:HGNC Symbol;Acc:HGNC:9020]"
79594	965.1	ENSG00000090432	MUL1	mitochondrial E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:25762]
7084	966.1	ENSG00000166548	TK2	"thymidine kinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:11831]"
79814	967.1	ENSG00000116771	AGMAT	agmatinase [Source:HGNC Symbol;Acc:HGNC:18407]
129607	968.1	ENSG00000134326	CMPK2	cytidine/uridine monophosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:27015]
637	969.1	ENSG00000015475	BID	BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050]
402	970.1	ENSG00000213465	ARL2	ADP ribosylation factor like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:693]
55333	971.1	ENSG00000213463	SYNJ2BP	synaptojanin 2 binding protein [Source:HGNC Symbol;Acc:HGNC:18955]
56947	972.1	ENSG00000168958	MFF	mitochondrial fission factor [Source:HGNC Symbol;Acc:HGNC:24858]
51181	973.1	ENSG00000169738	DCXR	dicarbonyl and L-xylulose reductase [Source:HGNC Symbol;Acc:HGNC:18985]
53343	974.1	ENSG00000170502	NUDT9	nudix hydrolase 9 [Source:HGNC Symbol;Acc:HGNC:8056]
23600	975.1	ENSG00000242110	AMACR	alpha-methylacyl-CoA racemase [Source:HGNC Symbol;Acc:HGNC:451]
11162	976.1	ENSG00000170917	NUDT6	nudix hydrolase 6 [Source:HGNC Symbol;Acc:HGNC:8053]
55101	977.1	ENSG00000105341	DMAC2	distal membrane arm assembly complex 2 [Source:HGNC Symbol;Acc:HGNC:25496]
29960	978.1	ENSG00000122687	MRM2	mitochondrial rRNA methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16352]
578	979.1	ENSG00000030110	BAK1	BCL2 antagonist/killer 1 [Source:HGNC Symbol;Acc:HGNC:949]
1723	980.1	ENSG00000102967	DHODH	dihydroorotate dehydrogenase (quinone) [Source:HGNC Symbol;Acc:HGNC:2867]
4129	981.1	ENSG00000069535	MAOB	monoamine oxidase B [Source:HGNC Symbol;Acc:HGNC:6834]
4259	982.1	ENSG00000143198	MGST3	microsomal glutathione S-transferase 3 [Source:HGNC Symbol;Acc:HGNC:7064]
51205	983.1	ENSG00000162836	ACP6	"acid phosphatase 6, lysophosphatidic [Source:HGNC Symbol;Acc:HGNC:29609]"
51642	984.1	ENSG00000175581	MRPL48	mitochondrial ribosomal protein L48 [Source:HGNC Symbol;Acc:HGNC:16653]
189	985.1	ENSG00000172482	AGXT	alanine-glyoxylate aminotransferase [Source:HGNC Symbol;Acc:HGNC:341]
1727	986.1	ENSG00000100243	CYB5R3	cytochrome b5 reductase 3 [Source:HGNC Symbol;Acc:HGNC:2873]
55794	987.1	ENSG00000182810	DDX28	DEAD-box helicase 28 [Source:HGNC Symbol;Acc:HGNC:17330]
664	988.1	ENSG00000176171	BNIP3	BCL2 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1084]
4595	989.1	ENSG00000132781	MUTYH	mutY DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:7527]
8225	990.1	ENSG00000178605	GTPBP6	GTP binding protein 6 (putative) [Source:HGNC Symbol;Acc:HGNC:30189]
1583	991.1	ENSG00000140459	CYP11A1	cytochrome P450 family 11 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2590]
54940	992.1	ENSG00000109180	OCIAD1	OCIA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16074]
79828	993.1	ENSG00000123600	METTL8	methyltransferase like 8 [Source:HGNC Symbol;Acc:HGNC:25856]
84881	994.1	ENSG00000165526	RPUSD4	RNA pseudouridylate synthase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25898]
10201	995.1	ENSG00000172113	NME6	NME/NM23 nucleoside diphosphate kinase 6 [Source:HGNC Symbol;Acc:HGNC:20567]
23770	996.1	ENSG00000105701	FKBP8	FK506 binding protein 8 [Source:HGNC Symbol;Acc:HGNC:3724]
79671	997.1	ENSG00000160703	NLRX1	NLR family member X1 [Source:HGNC Symbol;Acc:HGNC:29890]
55572	998.1	ENSG00000110074	FOXRED1	FAD dependent oxidoreductase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26927]
64216	999.1	ENSG00000162851	TFB2M	"transcription factor B2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:18559]"
152926	1000.1	ENSG00000163644	PPM1K	"protein phosphatase, Mg2+/Mn2+ dependent 1K [Source:HGNC Symbol;Acc:HGNC:25415]"
517	1001.1	ENSG00000135390	ATP5G2	"ATP synthase, H+ transporting, mitochondrial Fo complex subunit C2 (subunit 9) [Source:HGNC Symbol;Acc:HGNC:842]"
4535	1002.1	ENSG00000198888	MT-ND1	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1 [Source:HGNC Symbol;Acc:HGNC:7455]
253827	1003.1	ENSG00000174099	MSRB3	methionine sulfoxide reductase B3 [Source:HGNC Symbol;Acc:HGNC:27375]
55335	1004.1	ENSG00000165028	NIPSNAP3B	nipsnap homolog 3B [Source:HGNC Symbol;Acc:HGNC:23641]
4913	1005.1	ENSG00000065057	NTHL1	nth like DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:8028]
54708	1006.1	ENSG00000198060	MARCHF5	membrane associated ring-CH-type finger 5 [Source:HGNC Symbol;Acc:HGNC:26025]
119559	1007.1	ENSG00000183605	SFXN4	sideroflexin 4 [Source:HGNC Symbol;Acc:HGNC:16088]
293	1008.1	ENSG00000169100	SLC25A6	solute carrier family 25 member 6 [Source:HGNC Symbol;Acc:HGNC:10992]
4968	1009.1	ENSG00000114026	OGG1	8-oxoguanine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:8125]
81890	1010.1	ENSG00000213339	QTRT1	queuine tRNA-ribosyltransferase catalytic subunit 1 [Source:HGNC Symbol;Acc:HGNC:23797]
84883	1011.1	ENSG00000042286	AIFM2	"apoptosis inducing factor, mitochondria associated 2 [Source:HGNC Symbol;Acc:HGNC:21411]"
7001	1012.1	ENSG00000167815	PRDX2	peroxiredoxin 2 [Source:HGNC Symbol;Acc:HGNC:9353]
26235	1013.1	ENSG00000112234	FBXL4	F-box and leucine rich repeat protein 4 [Source:HGNC Symbol;Acc:HGNC:13601]
57678	1014.1	ENSG00000119927	GPAM	"glycerol-3-phosphate acyltransferase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:24865]"
27109	1015.1	ENSG00000125375	ATP5S	"ATP synthase, H+ transporting, mitochondrial Fo complex subunit s (factor B) [Source:HGNC Symbol;Acc:HGNC:18799]"
55177	1016.1	ENSG00000137824	RMDN3	regulator of microtubule dynamics 3 [Source:HGNC Symbol;Acc:HGNC:25550]
84293	1017.1	ENSG00000122378	FAM213A	family with sequence similarity 213 member A [Source:HGNC Symbol;Acc:HGNC:28651]
84833	1018.1	ENSG00000173915	USMG5	up-regulated during skeletal muscle growth 5 homolog (mouse) [Source:HGNC Symbol;Acc:HGNC:30889]
100303755	1019.1	ENSG00000232838	PET117	PET117 homolog [Source:HGNC Symbol;Acc:HGNC:40045]
4128	1020.1	ENSG00000189221	MAOA	monoamine oxidase A [Source:HGNC Symbol;Acc:HGNC:6833]
145853	1021.1	ENSG00000189227	C15ORF61	chromosome 15 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:34453]
3429	1022.1	ENSG00000165949	IFI27	interferon alpha inducible protein 27 [Source:HGNC Symbol;Acc:HGNC:5397]
25974	1023.1	ENSG00000132763	MMACHC	"methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria [Source:HGNC Symbol;Acc:HGNC:24525]"
6210	1024.1	ENSG00000134419	RPS15A	ribosomal protein S15a [Source:HGNC Symbol;Acc:HGNC:10389]
1429	1025.1	ENSG00000116791	CRYZ	crystallin zeta [Source:HGNC Symbol;Acc:HGNC:2419]
5831	1026.1	ENSG00000183010	PYCR1	pyrroline-5-carboxylate reductase 1 [Source:HGNC Symbol;Acc:HGNC:9721]
3852	1027.1	ENSG00000186081	KRT5	keratin 5 [Source:HGNC Symbol;Acc:HGNC:6442]
4736	1028.1	ENSG00000198755	RPL10A	ribosomal protein L10a [Source:HGNC Symbol;Acc:HGNC:10299]
55217	1029.1	ENSG00000185973	TMLHE	"trimethyllysine hydroxylase, epsilon [Source:HGNC Symbol;Acc:HGNC:18308]"
9804	1030.1	ENSG00000173726	TOMM20	translocase of outer mitochondrial membrane 20 [Source:HGNC Symbol;Acc:HGNC:20947]
6208	1031.1	ENSG00000164587	RPS14	ribosomal protein S14 [Source:HGNC Symbol;Acc:HGNC:10387]
65260	1032.1	ENSG00000162377	COA7	cytochrome c oxidase assembly factor 7 (putative) [Source:HGNC Symbol;Acc:HGNC:25716]
54471	1033.1	ENSG00000100335	MIEF1	mitochondrial elongation factor 1 [Source:HGNC Symbol;Acc:HGNC:25979]
51097	1034.1	ENSG00000143653	SCCPDH	saccharopine dehydrogenase (putative) [Source:HGNC Symbol;Acc:HGNC:24275]
84419	1035.1	ENSG00000166920	C15ORF48	chromosome 15 open reading frame 48 [Source:HGNC Symbol;Acc:HGNC:29898]
665	1036.1	ENSG00000104765	BNIP3L	BCL2 interacting protein 3 like [Source:HGNC Symbol;Acc:HGNC:1085]
60493	1037.1	ENSG00000215251	FASTKD5	FAST kinase domains 5 [Source:HGNC Symbol;Acc:HGNC:25790]
11315	1038.1	ENSG00000116288	PARK7	Parkinsonism associated deglycase [Source:HGNC Symbol;Acc:HGNC:16369]
5917	1039.1	ENSG00000113643	RARS	arginyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:9870]
23095	1040.1	ENSG00000054523	KIF1B	kinesin family member 1B [Source:HGNC Symbol;Acc:HGNC:16636]
55744	1041.1	ENSG00000106603	COA1	cytochrome c oxidase assembly factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:21868]
4539	1042.1	ENSG00000212907	MT-ND4L	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L [Source:HGNC Symbol;Acc:HGNC:7460]
23409	1043.1	ENSG00000089163	SIRT4	sirtuin 4 [Source:HGNC Symbol;Acc:HGNC:14932]
84300	1044.1	ENSG00000137288	UQCC2	ubiquinol-cytochrome c reductase complex assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:21237]
201626	1045.1	ENSG00000174840	PDE12	phosphodiesterase 12 [Source:HGNC Symbol;Acc:HGNC:25386]
4832	1046.1	ENSG00000103024	NME3	NME/NM23 nucleoside diphosphate kinase 3 [Source:HGNC Symbol;Acc:HGNC:7851]
22907	1047.1	ENSG00000132153	DHX30	DExH-box helicase 30 [Source:HGNC Symbol;Acc:HGNC:16716]
10922	1048.1	ENSG00000164896	FASTK	Fas activated serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:24676]
196074	1049.1	ENSG00000169519	METTL15	methyltransferase like 15 [Source:HGNC Symbol;Acc:HGNC:26606]
1591	1050.1	ENSG00000019186	CYP24A1	cytochrome P450 family 24 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2602]
80025	1051.1	ENSG00000125779	PANK2	pantothenate kinase 2 [Source:HGNC Symbol;Acc:HGNC:15894]
763	1052.1	ENSG00000174990	CA5A	carbonic anhydrase 5A [Source:HGNC Symbol;Acc:HGNC:1377]
64943	1053.1	ENSG00000168268	NT5DC2	5'-nucleotidase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25717]
98	1054.1	ENSG00000170634	ACYP2	acylphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:180]
83858	1055.1	ENSG00000160072	ATAD3B	"ATPase family, AAA domain containing 3B [Source:HGNC Symbol;Acc:HGNC:24007]"
26995	1056.1	ENSG00000167112	TRUB2	TruB pseudouridine synthase family member 2 [Source:HGNC Symbol;Acc:HGNC:17170]
118881	1057.1	ENSG00000165644	COMTD1	catechol-O-methyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26309]
126129	1058.1	ENSG00000169169	CPT1C	carnitine palmitoyltransferase 1C [Source:HGNC Symbol;Acc:HGNC:18540]
285315	1059.1	ENSG00000174928	C3ORF33	chromosome 3 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:26434]
27044	1060.1	ENSG00000197157	SND1	staphylococcal nuclease and tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30646]
90806	1061.1	ENSG00000174606	ANGEL2	angel homolog 2 [Source:HGNC Symbol;Acc:HGNC:30534]
10549	1062.1	ENSG00000123131	PRDX4	peroxiredoxin 4 [Source:HGNC Symbol;Acc:HGNC:17169]
10574	1063.1	ENSG00000135624	CCT7	chaperonin containing TCP1 subunit 7 [Source:HGNC Symbol;Acc:HGNC:1622]
5034	1064.1	ENSG00000185624	P4HB	prolyl 4-hydroxylase subunit beta [Source:HGNC Symbol;Acc:HGNC:8548]
27301	1065.1	ENSG00000169188	APEX2	apurinic/apyrimidinic endodeoxyribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:17889]
10606	1066.1	ENSG00000128050	PAICS	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase [Source:HGNC Symbol;Acc:HGNC:8587]
84709	1067.1	ENSG00000137463	MGARP	mitochondria localized glutamic acid rich protein [Source:HGNC Symbol;Acc:HGNC:29969]
81932	1068.1	ENSG00000119431	HDHD3	haloacid dehalogenase like hydrolase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28171]
118672	1069.1	ENSG00000179988	PSTK	phosphoseryl-tRNA kinase [Source:HGNC Symbol;Acc:HGNC:28578]
1585	1070.1	ENSG00000179142	CYP11B2	cytochrome P450 family 11 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:2592]
471	1071.1	ENSG00000138363	ATIC	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:794]
81554	1072.1	ENSG00000274523	RCC1L	RCC1 like [Source:HGNC Symbol;Acc:HGNC:14948]
222234	1073.1	ENSG00000222011	FAM185A	family with sequence similarity 185 member A [Source:HGNC Symbol;Acc:HGNC:22412]
5366	1074.1	ENSG00000141682	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1 [Source:HGNC Symbol;Acc:HGNC:9108]
